department,year,base,unit,count
工業デザイン学科,1988,国立,学級,0
工業デザイン学科,1988,公立,学科,0
工業デザイン学科,1988,公立,学級,0
工業デザイン学科,1988,私立,学科,1
工業デザイン学科,1988,私立,学級,1
工業デザイン学科,1988,計,学科,1
工業デザイン学科,1988,計,学級,1
デザイン工学科,1988,国立,学科,0
デザイン工学科,1988,国立,学級,0
デザイン工学科,1988,公立,学科,0
デザイン工学科,1988,公立,学級,0
デザイン工学科,1988,私立,学科,0
デザイン工学科,1988,私立,学級,0
デザイン工学科,1988,計,学科,0
デザイン工学科,1988,計,学級,0
デザイン学科,1988,国立,学科,0
デザイン学科,1988,国立,学級,0
デザイン学科,1988,公立,学科,0
デザイン学科,1988,公立,学級,0
デザイン学科,1988,私立,学科,0
デザイン学科,1988,私立,学級,0
デザイン学科,1988,計,学科,0
デザイン学科,1988,計,学級,0
インダストリアルデザイン工学科,1988,国立,学科,0
インダストリアルデザイン工学科,1988,国立,学級,0
インダストリアルデザイン工学科,1988,公立,学科,0
インダストリアルデザイン工学科,1988,公立,学級,0
インダストリアルデザイン工学科,1988,私立,学科,0
インダストリアルデザイン工学科,1988,私立,学級,0
インダストリアルデザイン工学科,1988,計,学科,0
インダストリアルデザイン工学科,1988,計,学級,0
総合工学システム学科,1988,国立,学科,0
総合工学システム学科,1988,国立,学級,0
総合工学システム学科,1988,公立,学科,0
総合工学システム学科,1988,公立,学級,0
総合工学システム学科,1988,私立,学科,0
総合工学システム学科,1988,私立,学級,0
総合工学システム学科,1988,計,学科,0
総合工学システム学科,1988,計,学級,0
総合システム工学科,1988,国立,学科,0
総合システム工学科,1988,国立,学級,0
総合システム工学科,1988,公立,学科,0
総合システム工学科,1988,公立,学級,0
総合システム工学科,1988,私立,学科,0
総合システム工学科,1988,私立,学級,0
総合システム工学科,1988,計,学科,0
総合システム工学科,1988,計,学級,0
ものづくり工学科,1988,国立,学科,0
ものづくり工学科,1988,国立,学級,0
ものづくり工学科,1988,公立,学科,0
ものづくり工学科,1988,公立,学級,0
ものづくり工学科,1988,私立,学科,0
ものづくり工学科,1988,私立,学級,0
ものづくり工学科,1988,計,学科,0
ものづくり工学科,1988,計,学級,0
生産システム工学科,1988,国立,学科,0
生産システム工学科,1988,国立,学級,0
生産システム工学科,1988,公立,学科,0
生産システム工学科,1988,公立,学級,0
生産システム工学科,1988,私立,学科,0
生産システム工学科,1988,私立,学級,0
生産システム工学科,1988,計,学科,0
生産システム工学科,1988,計,学級,0
創造技術工学科,1988,国立,学科,0
創造技術工学科,1988,国立,学級,0
創造技術工学科,1988,公立,学科,0
創造技術工学科,1988,公立,学級,0
創造技術工学科,1988,私立,学科,0
創造技術工学科,1988,私立,学級,0
創造技術工学科,1988,計,学科,0
創造技術工学科,1988,計,学級,0
産業システム工学科,1988,国立,学科,0
産業システム工学科,1988,国立,学級,0
産業システム工学科,1988,公立,学科,0
産業システム工学科,1988,公立,学級,0
産業システム工学科,1988,私立,学科,0
産業システム工学科,1988,私立,学級,0
産業システム工学科,1988,計,学科,0
産業システム工学科,1988,計,学級,0
創造工学科,1988,国立,学科,0
創造工学科,1988,国立,学級,0
創造工学科,1988,公立,学科,0
創造工学科,1988,公立,学級,0
創造工学科,1988,私立,学科,0
創造工学科,1988,私立,学級,0
創造工学科,1988,計,学科,0
創造工学科,1988,計,学級,0
生産デザイン工学科,1988,国立,学科,0
生産デザイン工学科,1988,国立,学級,0
生産デザイン工学科,1988,公立,学科,0
生産デザイン工学科,1988,公立,学級,0
生産デザイン工学科,1988,私立,学科,0
生産デザイン工学科,1988,私立,学級,0
生産デザイン工学科,1988,計,学科,0
生産デザイン工学科,1988,計,学級,0
総合理工学科,1988,国立,学科,0
総合理工学科,1988,国立,学級,0
総合理工学科,1988,公立,学科,0
総合理工学科,1988,公立,学級,0
総合理工学科,1988,私立,学科,0
総合理工学科,1988,私立,学級,0
総合理工学科,1988,計,学科,0
総合理工学科,1988,計,学級,0
ソーシャルデザイン工学科,1988,国立,学科,0
ソーシャルデザイン工学科,1988,国立,学級,0
ソーシャルデザイン工学科,1988,公立,学科,0
ソーシャルデザイン工学科,1988,公立,学級,0
ソーシャルデザイン工学科,1988,私立,学科,0
ソーシャルデザイン工学科,1988,私立,学級,0
ソーシャルデザイン工学科,1988,計,学科,0
ソーシャルデザイン工学科,1988,計,学級,0
未来創造工学科,1988,国立,学科,0
未来創造工学科,1988,国立,学級,0
未来創造工学科,1988,公立,学科,0
未来創造工学科,1988,公立,学級,0
未来創造工学科,1988,私立,学科,0
未来創造工学科,1988,私立,学級,0
未来創造工学科,1988,計,学科,0
未来創造工学科,1988,計,学級,0
総合工学科,1988,国立,学科,0
総合工学科,1988,国立,学級,0
総合工学科,1988,公立,学科,0
総合工学科,1988,公立,学級,0
総合工学科,1988,私立,学科,0
総合工学科,1988,私立,学級,0
総合工学科,1988,計,学科,0
総合工学科,1988,計,学級,0
創造システム工学科,1988,国立,学科,0
創造システム工学科,1988,国立,学級,0
創造システム工学科,1988,公立,学科,0
創造システム工学科,1988,公立,学級,0
創造システム工学科,1988,私立,学科,0
創造システム工学科,1988,私立,学級,0
創造システム工学科,1988,計,学科,0
創造システム工学科,1988,計,学級,0
国際創造工学科,1988,国立,学科,0
国際創造工学科,1988,国立,学級,0
国際創造工学科,1988,公立,学科,0
国際創造工学科,1988,公立,学級,0
国際創造工学科,1988,私立,学科,0
国際創造工学科,1988,私立,学級,0
国際創造工学科,1988,計,学科,0
国際創造工学科,1988,計,学級,0
国際理工学科,1988,国立,学科,0
国際理工学科,1988,国立,学級,0
国際理工学科,1988,公立,学科,0
国際理工学科,1988,公立,学級,0
国際理工学科,1988,私立,学科,0
国際理工学科,1988,私立,学級,0
国際理工学科,1988,計,学科,0
国際理工学科,1988,計,学級,0
航海学科,1988,国立,学科,0
航海学科,1988,国立,学級,0
航海学科,1988,公立,学科,0
航海学科,1988,公立,学級,0
航海学科,1988,私立,学科,0
航海学科,1988,私立,学級,0
航海学科,1988,計,学科,0
航海学科,1988,計,学級,0
機関学科,1988,国立,学科,0
機関学科,1988,国立,学級,0
機関学科,1988,公立,学科,0
機関学科,1988,公立,学級,0
機関学科,1988,私立,学科,0
機関学科,1988,私立,学級,0
機関学科,1988,計,学科,0
機関学科,1988,計,学級,0
商船学科,1988,国立,学科,5
商船学科,1988,国立,学級,5
商船学科,1988,公立,学科,0
商船学科,1988,公立,学級,0
商船学科,1988,私立,学科,0
商船学科,1988,私立,学級,0
商船学科,1988,計,学科,5
商船学科,1988,計,学級,5
経営情報学科,1988,国立,学科,0
経営情報学科,1988,国立,学級,0
経営情報学科,1988,公立,学科,0
経営情報学科,1988,公立,学級,0
経営情報学科,1988,私立,学科,0
経営情報学科,1988,私立,学級,0
経営情報学科,1988,計,学科,0
経営情報学科,1988,計,学級,0
情報デザイン学科,1988,国立,学科,0
情報デザイン学科,1988,国立,学級,0
情報デザイン学科,1988,公立,学科,0
情報デザイン学科,1988,公立,学級,0
情報デザイン学科,1988,私立,学科,0
情報デザイン学科,1988,私立,学級,0
情報デザイン学科,1988,計,学科,0
情報デザイン学科,1988,計,学級,0
コミュニケーション情報学科,1988,国立,学科,0
コミュニケーション情報学科,1988,国立,学級,0
コミュニケーション情報学科,1988,公立,学科,0
コミュニケーション情報学科,1988,公立,学級,0
コミュニケーション情報学科,1988,私立,学科,0
コミュニケーション情報学科,1988,私立,学級,0
コミュニケーション情報学科,1988,計,学科,0
コミュニケーション情報学科,1988,計,学級,0
ビジネスコミュニケーション学科,1988,国立,学科,0
ビジネスコミュニケーション学科,1988,国立,学級,0
ビジネスコミュニケーション学科,1988,公立,学科,0
ビジネスコミュニケーション学科,1988,公立,学級,0
ビジネスコミュニケーション学科,1988,私立,学科,0
ビジネスコミュニケーション学科,1988,私立,学級,0
ビジネスコミュニケーション学科,1988,計,学科,0
ビジネスコミュニケーション学科,1988,計,学級,0
国際流通学科,1988,国立,学科,0
国際流通学科,1988,国立,学級,0
国際流通学科,1988,公立,学科,0
国際流通学科,1988,公立,学級,0
国際流通学科,1988,私立,学科,0
国際流通学科,1988,私立,学級,0
国際流通学科,1988,計,学科,0
国際流通学科,1988,計,学級,0
国際ビジネス学科,1988,国立,学科,0
国際ビジネス学科,1988,国立,学級,0
国際ビジネス学科,1988,公立,学科,0
国際ビジネス学科,1988,公立,学級,0
国際ビジネス学科,1988,私立,学科,0
国際ビジネス学科,1988,私立,学級,0
国際ビジネス学科,1988,計,学科,0
国際ビジネス学科,1988,計,学級,0
情報機械システム工学科,1988,国立,学科,0
情報機械システム工学科,1988,国立,学級,0
情報機械システム工学科,1988,公立,学科,0
情報機械システム工学科,1988,公立,学級,0
情報機械システム工学科,1988,私立,学科,0
情報機械システム工学科,1988,私立,学級,0
情報機械システム工学科,1988,計,学科,0
情報機械システム工学科,1988,計,学級,0
計,1988,国立,学科,211
計,1988,国立,学級,226
計,1988,公立,学科,14
計,1988,公立,学級,21
計,1988,私立,学科,11
計,1988,私立,学級,17
計,1988,計,学科,236
計,1988,計,学級,264
機械工学科,1989,国立,学科,44
機械工学科,1989,国立,学級,55
機械工学科,1989,公立,学科,4
機械工学科,1989,公立,学級,9
機械工学科,1989,私立,学科,3
機械工学科,1989,私立,学級,4
機械工学科,1989,計,学科,51
機械工学科,1989,計,学級,68
生産機械工学科,1989,国立,学科,0
生産機械工学科,1989,国立,学級,0
生産機械工学科,1989,公立,学科,0
生産機械工学科,1989,公立,学級,0
生産機械工学科,1989,私立,学科,0
生産機械工学科,1989,私立,学級,0
生産機械工学科,1989,計,学科,0
生産機械工学科,1989,計,学級,0
機械電気工学科,1989,国立,学科,2
機械電気工学科,1989,国立,学級,2
機械電気工学科,1989,公立,学科,0
機械電気工学科,1989,公立,学級,0
機械電気工学科,1989,私立,学科,0
機械電気工学科,1989,私立,学級,0
機械電気工学科,1989,計,学科,2
機械電気工学科,1989,計,学級,2
金属工学科,1989,国立,学科,1
金属工学科,1989,国立,学級,1
金属工学科,1989,公立,学科,0
金属工学科,1989,公立,学級,0
金属工学科,1989,私立,学科,0
金属工学科,1989,私立,学級,0
金属工学科,1989,計,学科,1
金属工学科,1989,計,学級,1
機械システム工学科,1989,国立,学科,0
機械システム工学科,1989,国立,学級,0
機械システム工学科,1989,公立,学科,0
機械システム工学科,1989,公立,学級,0
機械システム工学科,1989,私立,学科,0
機械システム工学科,1989,私立,学級,0
機械システム工学科,1989,計,学科,0
機械システム工学科,1989,計,学級,0
知能機械工学科,1989,国立,学科,0
知能機械工学科,1989,国立,学級,0
知能機械工学科,1989,公立,学科,0
知能機械工学科,1989,公立,学級,0
知能機械工学科,1989,私立,学科,0
知能機械工学科,1989,私立,学級,0
知能機械工学科,1989,計,学科,0
知能機械工学科,1989,計,学級,0
材料工学科,1989,国立,学科,4
材料工学科,1989,国立,学級,4
材料工学科,1989,公立,学科,0
材料工学科,1989,公立,学級,0
材料工学科,1989,私立,学科,0
材料工学科,1989,私立,学級,0
材料工学科,1989,計,学科,4
材料工学科,1989,計,学級,4
環境材料工学科,1989,国立,学科,0
環境材料工学科,1989,国立,学級,0
環境材料工学科,1989,公立,学科,0
環境材料工学科,1989,公立,学級,0
環境材料工学科,1989,私立,学科,0
環境材料工学科,1989,私立,学級,0
環境材料工学科,1989,計,学科,0
環境材料工学科,1989,計,学級,0
マテリアル環境工学科,1989,国立,学科,0
マテリアル環境工学科,1989,国立,学級,0
マテリアル環境工学科,1989,公立,学科,0
マテリアル環境工学科,1989,公立,学級,0
マテリアル環境工学科,1989,私立,学科,0
マテリアル環境工学科,1989,私立,学級,0
マテリアル環境工学科,1989,計,学科,0
マテリアル環境工学科,1989,計,学級,0
機械知能システム工学科,1989,国立,学科,0
機械知能システム工学科,1989,国立,学級,0
機械知能システム工学科,1989,公立,学科,0
機械知能システム工学科,1989,公立,学級,0
機械知能システム工学科,1989,私立,学科,0
機械知能システム工学科,1989,私立,学級,0
機械知能システム工学科,1989,計,学科,0
機械知能システム工学科,1989,計,学級,0
システム制御工学科,1989,国立,学科,0
システム制御工学科,1989,国立,学級,0
システム制御工学科,1989,公立,学科,0
システム制御工学科,1989,公立,学級,0
システム制御工学科,1989,私立,学科,0
システム制御工学科,1989,私立,学級,0
システム制御工学科,1989,計,学科,0
システム制御工学科,1989,計,学級,0
生産システム工学科,1989,国立,学科,0
生産システム工学科,1989,国立,学級,0
生産システム工学科,1989,公立,学科,0
生産システム工学科,1989,公立,学級,0
生産システム工学科,1989,私立,学科,0
生産システム工学科,1989,私立,学級,0
生産システム工学科,1989,計,学科,0
生産システム工学科,1989,計,学級,0
材料システム工学科,1989,国立,学科,0
材料システム工学科,1989,国立,学級,0
材料システム工学科,1989,公立,学科,0
材料システム工学科,1989,公立,学級,0
材料システム工学科,1989,私立,学科,0
材料システム工学科,1989,私立,学級,0
材料システム工学科,1989,計,学科,0
材料システム工学科,1989,計,学級,0
電気工学科,1989,国立,学科,44
電気工学科,1989,国立,学級,44
電気工学科,1989,公立,学科,3
電気工学科,1989,公立,学級,4
電気工学科,1989,私立,学科,4
電気工学科,1989,私立,学級,8
電気工学科,1989,計,学科,51
電気工学科,1989,計,学級,56
電子工学科,1989,国立,学科,5
電子工学科,1989,国立,学級,5
電子工学科,1989,公立,学科,2
電子工学科,1989,公立,学級,3
電子工学科,1989,私立,学科,0
電子工学科,1989,私立,学級,0
電子工学科,1989,計,学科,7
電子工学科,1989,計,学級,8
電子機械工学科,1989,国立,学科,3
電子機械工学科,1989,国立,学級,3
電子機械工学科,1989,公立,学科,0
電子機械工学科,1989,公立,学級,0
電子機械工学科,1989,私立,学科,0
電子機械工学科,1989,私立,学級,0
電子機械工学科,1989,計,学科,3
電子機械工学科,1989,計,学級,3
機械電子工学科,1989,国立,学科,0
機械電子工学科,1989,国立,学級,0
機械電子工学科,1989,公立,学科,0
機械電子工学科,1989,公立,学級,0
機械電子工学科,1989,私立,学科,0
機械電子工学科,1989,私立,学級,0
機械電子工学科,1989,計,学科,0
機械電子工学科,1989,計,学級,0
電子制御工学科,1989,国立,学科,14
電子制御工学科,1989,国立,学級,14
電子制御工学科,1989,公立,学科,0
電子制御工学科,1989,公立,学級,0
電子制御工学科,1989,私立,学科,0
電子制御工学科,1989,私立,学級,0
電子制御工学科,1989,計,学科,14
電子制御工学科,1989,計,学級,14
電子メディア工学科,1989,国立,学科,0
電子メディア工学科,1989,国立,学級,0
電子メディア工学科,1989,公立,学科,0
電子メディア工学科,1989,公立,学級,0
電子メディア工学科,1989,私立,学科,0
電子メディア工学科,1989,私立,学級,0
電子メディア工学科,1989,計,学科,0
電子メディア工学科,1989,計,学級,0
電気情報工学科,1989,国立,学科,0
電気情報工学科,1989,国立,学級,0
電気情報工学科,1989,公立,学科,0
電気情報工学科,1989,公立,学級,0
電気情報工学科,1989,私立,学科,0
電気情報工学科,1989,私立,学級,0
電気情報工学科,1989,計,学科,0
電気情報工学科,1989,計,学級,0
電気電子工学科,1989,国立,学科,0
電気電子工学科,1989,国立,学級,0
電気電子工学科,1989,公立,学科,0
電気電子工学科,1989,公立,学級,0
電気電子工学科,1989,私立,学科,0
電気電子工学科,1989,私立,学級,0
電気電子工学科,1989,計,学科,0
電気電子工学科,1989,計,学級,0
電気電子システム工学科,1989,国立,学科,0
電気電子システム工学科,1989,国立,学級,0
電気電子システム工学科,1989,公立,学科,0
電気電子システム工学科,1989,公立,学級,0
電気電子システム工学科,1989,私立,学科,0
電気電子システム工学科,1989,私立,学級,0
電気電子システム工学科,1989,計,学科,0
電気電子システム工学科,1989,計,学級,0
電気・電子システム工学科,1989,国立,学科,0
電気・電子システム工学科,1989,国立,学級,0
電気・電子システム工学科,1989,公立,学科,0
電気・電子システム工学科,1989,公立,学級,0
電気・電子システム工学科,1989,私立,学科,0
電気・電子システム工学科,1989,私立,学級,0
電気・電子システム工学科,1989,計,学科,0
電気・電子システム工学科,1989,計,学級,0
電気システム工学科,1989,国立,学科,0
電気システム工学科,1989,国立,学級,0
電気システム工学科,1989,公立,学科,0
電気システム工学科,1989,公立,学級,0
電気システム工学科,1989,私立,学科,0
電気システム工学科,1989,私立,学級,0
電気システム工学科,1989,計,学科,0
電気システム工学科,1989,計,学級,0
知能エレクトロニクス工学科,1989,国立,学科,0
知能エレクトロニクス工学科,1989,国立,学級,0
知能エレクトロニクス工学科,1989,公立,学科,0
知能エレクトロニクス工学科,1989,公立,学級,0
知能エレクトロニクス工学科,1989,私立,学科,0
知能エレクトロニクス工学科,1989,私立,学級,0
知能エレクトロニクス工学科,1989,計,学科,0
知能エレクトロニクス工学科,1989,計,学級,0
電気制御システム工学科,1989,国立,学科,0
電気制御システム工学科,1989,国立,学級,0
電気制御システム工学科,1989,公立,学科,0
電気制御システム工学科,1989,公立,学級,0
電気制御システム工学科,1989,私立,学科,0
電気制御システム工学科,1989,私立,学級,0
電気制御システム工学科,1989,計,学科,0
電気制御システム工学科,1989,計,学級,0
電子システム工学科,1989,国立,学科,0
電子システム工学科,1989,国立,学級,0
電子システム工学科,1989,公立,学科,0
電子システム工学科,1989,公立,学級,0
電子システム工学科,1989,私立,学科,0
電子システム工学科,1989,私立,学級,0
電子システム工学科,1989,計,学科,0
電子システム工学科,1989,計,学級,0
電気電子創造工学科,1989,国立,学科,0
電気電子創造工学科,1989,国立,学級,0
電気電子創造工学科,1989,公立,学科,0
電気電子創造工学科,1989,公立,学級,0
電気電子創造工学科,1989,私立,学科,0
電気電子創造工学科,1989,私立,学級,0
電気電子創造工学科,1989,計,学科,0
電気電子創造工学科,1989,計,学級,0
制御情報工学科,1989,国立,学科,7
制御情報工学科,1989,国立,学級,7
制御情報工学科,1989,公立,学科,0
制御情報工学科,1989,公立,学級,0
制御情報工学科,1989,私立,学科,0
制御情報工学科,1989,私立,学級,0
制御情報工学科,1989,計,学科,7
制御情報工学科,1989,計,学級,7
電子情報工学科,1989,国立,学科,7
電子情報工学科,1989,国立,学級,7
電子情報工学科,1989,公立,学科,0
電子情報工学科,1989,公立,学級,0
電子情報工学科,1989,私立,学科,0
電子情報工学科,1989,私立,学級,0
電子情報工学科,1989,計,学科,7
電子情報工学科,1989,計,学級,7
情報電子工学科,1989,国立,学科,2
情報電子工学科,1989,国立,学級,2
情報電子工学科,1989,公立,学科,0
情報電子工学科,1989,公立,学級,0
情報電子工学科,1989,私立,学科,0
情報電子工学科,1989,私立,学級,0
情報電子工学科,1989,計,学科,2
情報電子工学科,1989,計,学級,2
情報工学科,1989,国立,学科,12
情報工学科,1989,国立,学級,12
情報工学科,1989,公立,学科,0
情報工学科,1989,公立,学級,0
情報工学科,1989,私立,学科,0
情報工学科,1989,私立,学級,0
情報工学科,1989,計,学科,12
情報工学科,1989,計,学級,12
流通情報工学科,1989,国立,学科,1
流通情報工学科,1989,国立,学級,1
流通情報工学科,1989,公立,学科,0
流通情報工学科,1989,公立,学級,0
流通情報工学科,1989,私立,学科,0
流通情報工学科,1989,私立,学級,0
流通情報工学科,1989,計,学科,1
流通情報工学科,1989,計,学級,1
電波通信学科,1989,国立,学科,0
電波通信学科,1989,国立,学級,0
電波通信学科,1989,公立,学科,0
電波通信学科,1989,公立,学級,0
電波通信学科,1989,私立,学科,0
電波通信学科,1989,私立,学級,0
電波通信学科,1989,計,学科,0
電波通信学科,1989,計,学級,0
情報通信工学科,1989,国立,学科,3
情報通信工学科,1989,国立,学級,3
情報通信工学科,1989,公立,学科,0
情報通信工学科,1989,公立,学級,0
情報通信工学科,1989,私立,学科,0
情報通信工学科,1989,私立,学級,0
情報通信工学科,1989,計,学科,3
情報通信工学科,1989,計,学級,3
情報通信システム工学科,1989,国立,学科,0
情報通信システム工学科,1989,国立,学級,0
情報通信システム工学科,1989,公立,学科,0
情報通信システム工学科,1989,公立,学級,0
情報通信システム工学科,1989,私立,学科,0
情報通信システム工学科,1989,私立,学級,0
情報通信システム工学科,1989,計,学科,0
情報通信システム工学科,1989,計,学級,0
メディア情報工学科,1989,国立,学科,0
メディア情報工学科,1989,国立,学級,0
メディア情報工学科,1989,公立,学科,0
メディア情報工学科,1989,公立,学級,0
メディア情報工学科,1989,私立,学科,0
メディア情報工学科,1989,私立,学級,0
メディア情報工学科,1989,計,学科,0
メディア情報工学科,1989,計,学級,0
国際コミュニケーション情報工学科,1989,国立,学科,0
国際コミュニケーション情報工学科,1989,国立,学級,0
国際コミュニケーション情報工学科,1989,公立,学科,0
国際コミュニケーション情報工学科,1989,公立,学級,0
国際コミュニケーション情報工学科,1989,私立,学科,0
国際コミュニケーション情報工学科,1989,私立,学級,0
国際コミュニケーション情報工学科,1989,計,学科,0
国際コミュニケーション情報工学科,1989,計,学級,0
グローバル情報工学科,1989,国立,学科,0
グローバル情報工学科,1989,国立,学級,0
グローバル情報工学科,1989,公立,学科,0
グローバル情報工学科,1989,公立,学級,0
グローバル情報工学科,1989,私立,学科,0
グローバル情報工学科,1989,私立,学級,0
グローバル情報工学科,1989,計,学科,0
グローバル情報工学科,1989,計,学級,0
グローバル情報学科,1989,国立,学科,0
グローバル情報学科,1989,国立,学級,0
グローバル情報学科,1989,公立,学科,0
グローバル情報学科,1989,公立,学級,0
グローバル情報学科,1989,私立,学科,0
グローバル情報学科,1989,私立,学級,0
グローバル情報学科,1989,計,学科,0
グローバル情報学科,1989,計,学級,0
情報システム工学科,1989,国立,学科,0
情報システム工学科,1989,国立,学級,0
情報システム工学科,1989,公立,学科,0
情報システム工学科,1989,公立,学級,0
情報システム工学科,1989,私立,学科,0
情報システム工学科,1989,私立,学級,0
情報システム工学科,1989,計,学科,0
情報システム工学科,1989,計,学級,0
情報ネットワーク工学科,1989,国立,学科,0
情報ネットワーク工学科,1989,国立,学級,0
情報ネットワーク工学科,1989,公立,学科,0
情報ネットワーク工学科,1989,公立,学級,0
情報ネットワーク工学科,1989,私立,学科,0
情報ネットワーク工学科,1989,私立,学級,0
情報ネットワーク工学科,1989,計,学科,0
情報ネットワーク工学科,1989,計,学級,0
通信ネットワーク工学科,1989,国立,学科,0
通信ネットワーク工学科,1989,国立,学級,0
通信ネットワーク工学科,1989,公立,学科,0
通信ネットワーク工学科,1989,公立,学級,0
通信ネットワーク工学科,1989,私立,学科,0
通信ネットワーク工学科,1989,私立,学級,0
通信ネットワーク工学科,1989,計,学科,0
通信ネットワーク工学科,1989,計,学級,0
情報通信エレクトロニクス工学科,1989,国立,学科,0
情報通信エレクトロニクス工学科,1989,国立,学級,0
情報通信エレクトロニクス工学科,1989,公立,学科,0
情報通信エレクトロニクス工学科,1989,公立,学級,0
情報通信エレクトロニクス工学科,1989,私立,学科,0
情報通信エレクトロニクス工学科,1989,私立,学級,0
情報通信エレクトロニクス工学科,1989,計,学科,0
情報通信エレクトロニクス工学科,1989,計,学級,0
制御情報システム工学科,1989,国立,学科,0
制御情報システム工学科,1989,国立,学級,0
制御情報システム工学科,1989,公立,学科,0
制御情報システム工学科,1989,公立,学級,0
制御情報システム工学科,1989,私立,学科,0
制御情報システム工学科,1989,私立,学級,0
制御情報システム工学科,1989,計,学科,0
制御情報システム工学科,1989,計,学級,0
人間情報システム工学科,1989,国立,学科,0
人間情報システム工学科,1989,国立,学級,0
人間情報システム工学科,1989,公立,学科,0
人間情報システム工学科,1989,公立,学級,0
人間情報システム工学科,1989,私立,学科,0
人間情報システム工学科,1989,私立,学級,0
人間情報システム工学科,1989,計,学科,0
人間情報システム工学科,1989,計,学級,0
システム制御情報工学科,1989,国立,学科,0
システム制御情報工学科,1989,国立,学級,0
システム制御情報工学科,1989,公立,学科,0
システム制御情報工学科,1989,公立,学級,0
システム制御情報工学科,1989,私立,学科,0
システム制御情報工学科,1989,私立,学級,0
システム制御情報工学科,1989,計,学科,0
システム制御情報工学科,1989,計,学級,0
工業化学科,1989,国立,学科,23
工業化学科,1989,国立,学級,23
工業化学科,1989,公立,学科,2
工業化学科,1989,公立,学級,2
工業化学科,1989,私立,学科,1
工業化学科,1989,私立,学級,1
工業化学科,1989,計,学科,26
工業化学科,1989,計,学級,26
化学工学科,1989,国立,学科,3
化学工学科,1989,国立,学級,3
化学工学科,1989,公立,学科,0
化学工学科,1989,公立,学級,0
化学工学科,1989,私立,学科,0
化学工学科,1989,私立,学級,0
化学工学科,1989,計,学科,3
化学工学科,1989,計,学級,3
応用化学科,1989,国立,学科,0
応用化学科,1989,国立,学級,0
応用化学科,1989,公立,学科,0
応用化学科,1989,公立,学級,0
応用化学科,1989,私立,学科,0
応用化学科,1989,私立,学級,0
応用化学科,1989,計,学科,0
応用化学科,1989,計,学級,0
物質工学科,1989,国立,学科,2
物質工学科,1989,国立,学級,2
物質工学科,1989,公立,学科,0
物質工学科,1989,公立,学級,0
物質工学科,1989,私立,学科,0
物質工学科,1989,私立,学級,0
物質工学科,1989,計,学科,2
物質工学科,1989,計,学級,2
物質化学工学科,1989,国立,学科,0
物質化学工学科,1989,国立,学級,0
物質化学工学科,1989,公立,学科,0
物質化学工学科,1989,公立,学級,0
物質化学工学科,1989,私立,学科,0
物質化学工学科,1989,私立,学級,0
物質化学工学科,1989,計,学科,0
物質化学工学科,1989,計,学級,0
生物工学科,1989,国立,学科,1
生物工学科,1989,国立,学級,1
生物工学科,1989,公立,学科,0
生物工学科,1989,公立,学級,0
生物工学科,1989,私立,学科,0
生物工学科,1989,私立,学級,0
生物工学科,1989,計,学科,1
生物工学科,1989,計,学級,1
生物応用化学科,1989,国立,学科,0
生物応用化学科,1989,国立,学級,0
生物応用化学科,1989,公立,学科,0
生物応用化学科,1989,公立,学級,0
生物応用化学科,1989,私立,学科,0
生物応用化学科,1989,私立,学級,0
生物応用化学科,1989,計,学科,0
生物応用化学科,1989,計,学級,0
生物資源工学科,1989,国立,学科,0
生物資源工学科,1989,国立,学級,0
生物資源工学科,1989,公立,学科,0
生物資源工学科,1989,公立,学級,0
生物資源工学科,1989,私立,学科,0
生物資源工学科,1989,私立,学級,0
生物資源工学科,1989,計,学科,0
生物資源工学科,1989,計,学級,0
生物化学システム工学科,1989,国立,学科,0
生物化学システム工学科,1989,国立,学級,0
生物化学システム工学科,1989,公立,学科,0
生物化学システム工学科,1989,公立,学級,0
生物化学システム工学科,1989,私立,学科,0
生物化学システム工学科,1989,私立,学級,0
生物化学システム工学科,1989,計,学科,0
生物化学システム工学科,1989,計,学級,0
物質環境工学科,1989,国立,学科,0
物質環境工学科,1989,国立,学級,0
物質環境工学科,1989,公立,学科,0
物質環境工学科,1989,公立,学級,0
物質環境工学科,1989,私立,学科,0
物質環境工学科,1989,私立,学級,0
物質環境工学科,1989,計,学科,0
物質環境工学科,1989,計,学級,0
化学・バイオ工学科,1989,国立,学科,0
化学・バイオ工学科,1989,国立,学級,0
化学・バイオ工学科,1989,公立,学科,0
化学・バイオ工学科,1989,公立,学級,0
化学・バイオ工学科,1989,私立,学科,0
化学・バイオ工学科,1989,私立,学級,0
化学・バイオ工学科,1989,計,学科,0
化学・バイオ工学科,1989,計,学級,0
土木工学科,1989,国立,学科,23
土木工学科,1989,国立,学級,23
土木工学科,1989,公立,学科,2
土木工学科,1989,公立,学級,2
土木工学科,1989,私立,学科,1
土木工学科,1989,私立,学級,2
土木工学科,1989,計,学科,26
土木工学科,1989,計,学級,27
土木建築工学科,1989,国立,学科,2
土木建築工学科,1989,国立,学級,2
土木建築工学科,1989,公立,学科,0
土木建築工学科,1989,公立,学級,0
土木建築工学科,1989,私立,学科,0
土木建築工学科,1989,私立,学級,0
土木建築工学科,1989,計,学科,2
土木建築工学科,1989,計,学級,2
建築学科,1989,国立,学科,11
建築学科,1989,国立,学級,11
建築学科,1989,公立,学科,0
建築学科,1989,公立,学級,0
建築学科,1989,私立,学科,0
建築学科,1989,私立,学級,0
建築学科,1989,計,学科,11
建築学科,1989,計,学級,11
建設工学科,1989,国立,学科,0
